name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
John Henry Barbee,450911,https://www.discogs.com/artist/450911-John-Henry-Barbee,"American blues singer and guitarist, born November 14, 1905 in Henning, Tennessee, November 3, 1964 in Chicago, Illinois (heart attack).
Barbee recorded four titles for Vocalion in 1938, after which he worked mainly outside of music until making a comeback in the early 1960s, touring with the American Folk Blues Festival in 1964, recording an LP for Storyville in Copenhagen during the tour. Barbee himself claimed that John Henry Barbee was a pseudonym, and that his real name was William George Tucker. However, recent research has shown that John Henry Barbee actually was his real name! Why he claimed otherwise is unclear.
Worked with John Lee Williamson, Sunnyland Slim, Moody Jones and others.
",[],[],0,"[{""title"": ""The George Mitchell Collection Vol. 30"", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Giants Of Country Blues Vol. 1 (1927-1938)"", ""year"": 2000, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues Live!"", ""year"": 1985, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Carl Perkins,251877,https://www.discogs.com/artist/251877-Carl-Perkins,"Carl Perkins (born April 9, 1932, Tiptonville, Tennessee, USA - died January 19, 1998, Jackson, Tennessee, USA) was an American rockabilly musician and songwriter, nicknamed ""the King of Rockabilly"". 

He was inducted into the Rock and Roll, the Rockabilly, and the Nashville Songwriters Halls of Fame; and was a Grammy Hall of Fame Award recipient.


",[],[],0,"[{""title"": ""Sister Twister 1960-1962 The Complete Columbia Singles - vol.2"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Jive After Five - 1958-1960 The Complete Columbia Singles - vol.1"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Dixie Fried 1955 - 1962"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
NRBQ,508876,https://www.discogs.com/artist/508876-NRBQ,"US rock quartet. NRBQ is short for New Rhythm And Blues Quartet (originally Quintet). The band plays a rich blend of many genres, often with a humouresque approach. Over the years the band has released album in collaborations with such singers as [a=Carl Perkins] and [a=Skeeter Davis] but also with actor [a788202] and pro wrestler and wrestling manager [a445689] who for a short while in 1980 was also the bands manager.",[],[],0,"[{""title"": ""Up In The Loft"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Park West 83"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""I'm Not Here / All I Have To Do Is Dream"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Ella Fitzgerald,31615,https://www.discogs.com/artist/31615-Ella-Fitzgerald,"Born: 25 April 1917 in  Newport News, Virginia, USA. 
Died: 15 June 1996 in Beverly Hills, California, USA (aged 79). 

Dubbed 'The First Lady Of Song', Ella Fitzgerald was the most popular female jazz singer in the US for more than half a century. In her lifetime, she sold over 40 million albums and won 13 Grammy Awards:
- Best Jazz Performance, Individual for [m=514542]
- Best Vocal Performance, Female for [m=452934]
- Best Jazz Performance - Soloist for [m=243842]
- Best Vocal Performance, Female for But Not For Me from [m=303629]
- Best Vocal Performance Album, Female for [m=123332]
- Best Vocal Performance Single Record Or Track, Female for Mack The Knife from [m=123332]
- Best Solo Vocal Performance, Female for [m=260698]
- Best Jazz Vocal Performance for [m=243845]
- Best Jazz Vocal Performance for [m=260701]
- Best Jazz Vocal Performance, Female for [m=96849]
- Best Jazz Vocal Performance, Female for [m=519172]
- Best Jazz Vocal Performance, Female for [m=511661]
- Best Jazz Vocal Performance, Female for [m=734749]

Mother of jazz pianist/singer [a=Ray Brown Jr.], ex-wife of jazz double-bassist [a=Ray Brown].",[],[],0,"[{""title"": ""The Moment Of Truth (Ella At The Coliseum)"", ""year"": 2025, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Ella Fitzgerald & Louis Armstrong"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At The Wiener Konzerthaus, 1969"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Robert Pete Williams,367077,https://www.discogs.com/artist/367077-Robert-Pete-Williams,"Born March 14, 1914, Zachary, Louisiana.  Williams was an inmate at Angola Prison when he was discovered by folklorists Harry Oster and Richard Allen.  Their recordings of his freewheeling, improvisational blues pieces spawned a fruitful and expansive recording career, which Williams enjoyed until his death on December 31, 1980.",[],[],0,"[{""title"": ""When I Lay My Burden Down"", ""year"": 2009, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Long Ol' Way From Home: The Chicago Sessions"", ""year"": 2004, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Poor Bob's Blues"", ""year"": 2003, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Stevie Ray Vaughan & Double Trouble,284965,https://www.discogs.com/artist/284965-Stevie-Ray-Vaughan-Double-Trouble,"Blues-rock trio from Texas - the late [a=Stevie Ray Vaughan] on guitar, [a=Tommy Shannon] on bass, and [a=Chris Layton] on drums.

[a=Double Trouble (7)] remained active after Vaughan's death.
",[],[],0,"[{""title"": ""Transmission Impossible"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Complete Epic Recordings Collection"", ""year"": 2014, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Texas Hurricane"", ""year"": 2014, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Peter Frampton Band,7195819,https://www.discogs.com/artist/7195819-Peter-Frampton-Band,,[],[],0,"[{""title"": ""Frampton Forgets The Words"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""All Blues"", ""year"": 2019, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Frampton Forgets The Words"", ""year"": 2021, ""type"": ""master"", ""role"": ""UnofficialRelease""}]",Discogs
Walter Trout,437470,https://www.discogs.com/artist/437470-Walter-Trout,"American blues guitarist, singer and songwriter.
Born March 6, 1951, Ocean City, New Jersey.",[],[],0,"[{""title"": ""Broken"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Ride"", ""year"": 2022, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Ordinary Madness"", ""year"": 2020, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Davy Graham,459551,https://www.discogs.com/artist/459551-Davy-Graham,"Born 26th November 1940 Leicester, UK
Died 15th December 2008 
English folk singer, arranger and acoustic guitarist. Graham revolutionized folk guitar playing, inventing a distinct modal tuning, bringing elements of jazz/improvisational method, and adding Arabic and Indian textures.
",[],[],0,"[{""title"": ""He Moved Through The Fair - The Complete 1960s Recordings"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Davy & Bert Live In Edinburgh"", ""year"": 2014, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Anthology: 1961-2007 Lost Tapes"", ""year"": 2012, ""type"": ""master"", ""role"": ""Main""}]",Discogs
John Paul Hammond,1223373,https://www.discogs.com/artist/1223373-John-Paul-Hammond,"American blues singer and guitarist, born 13 November 1942 in New York City, New York, USA. Son of [a=John Hammond].",[],[],0,"[{""title"": ""Birthday Blues Bash"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""You're Doin' Fine (Blues At The Boarding House June 2 & 3, 1973)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Wicked Grin - Live"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
St. Louis Jimmy Oden,729883,https://www.discogs.com/artist/729883-St-Louis-Jimmy-Oden,"American blues vocalist and songwriter, born 26 June 1903 in Nashville, Tennessee, USA, died 30 December 1977.",[],[],0,"[{""title"": ""Goin' Down Slow"", ""year"": 1999, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Complete Recorded Works In Chronological Order, Volume 1 -- 1932-1944"", ""year"": 1994, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Complete Recorded Works In Chronological Order Volume 2 (1944-1955)"", ""year"": 1994, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Robert Lockwood Jr.,638058,https://www.discogs.com/artist/638058-Robert-Lockwood-Jr,"American blues singer and guitarist, who first recorded for Bluebird in Chicago in 1941. Husband of [a4097888].

Born: March 27, 1915 Turkey Scratch, west of Helena, Arkansas.
Died: November 21, 2006 Cleveland, Ohio.
",[],[],0,"[{""title"": ""No Name Blues - The Complete J.O.B Recordings, 1951-1955"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Last Of The Great Mississippi Delta Bluesman- Live in Dallas"", ""year"": 2007, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Blues Of Robert Lockwood Jr. "", ""year"": 2004, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Herman Brood's Flash & Dance Band,1705768,https://www.discogs.com/artist/1705768-Herman-Broods-Flash-Dance-Band,,[],[],0,"[{""title"": ""Showbiz Blues"", ""year"": 1975, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Showbiz Blues"", ""year"": 2020, ""type"": ""master"", ""role"": ""TrackAppearance""}, {""title"": ""My Way - The Box"", ""year"": 2001, ""type"": ""release"", ""role"": ""TrackAppearance""}]",Discogs
Herman Brood,267937,https://www.discogs.com/artist/267937-Herman-Brood,"Dutch rock 'n roll hero, painter, actor and lyricist, born 5 November 1946 in Zwolle, The Netherlands and died 11 July 2001 when he jumped from the roof of the Hilton-Hotel in Amsterdam, The Netherlands.",[],[],0,"[{""title"": ""Showbiz Blues"", ""year"": 2020, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Top 40 Herman Brood (His Ultimate Top 40 Collection)"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""\""Kunst... Begin Drrr Niet An\"""", ""year"": 2016, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Hans Lafaille,668343,https://www.discogs.com/artist/668343-Hans-Lafaille,"Dutch drummer, born August 21, 1946 in Zwolle, Overijssel",[],[],0,"[{""title"": ""Still Believe & Night Cat"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Still Believe"", ""year"": 2019, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Showbiz Blues"", ""year"": 1975, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Blind Willie McTell,307361,https://www.discogs.com/artist/307361-Blind-Willie-McTell,"Born: May 05, 1898 in Thomson, GA, United States 
Died: August 19, 1959 in Milledgeville, GA, United States 

McTell was a prolific 12-string blues guitarist and vocalist who recorded a great deal of 78s for the Victor, Columbia, ARC, OKeh, and Decca labels during the 1920s and '30s, often performing under pseudonyms.  In 1940, the field recordist John A. Lomax located McTell working as a street performer in his homebase of Atlanta, Georgia, and recorded him for the Library of Congress.  McTell's career revived briefly in 1949 when he recorded sessions for the Atlantic and Regal labels, but was never able to re-establish in these post-war years the level of fame he had enjoyed during the heyday of the ""race records.""  McTell died of a stroke in 1959.

Also shown in BMI files as Ernest B McTell.",[],[],0,"[{""title"": ""Statesboro Blues - Collected Recordings 1927-1950"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Syncopated Country Blues Of Blind Willie McTell"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Statesboro Blues - The Early Years 1927 - 1935"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Denny Freeman,328687,https://www.discogs.com/artist/328687-Denny-Freeman,"American Texas and electric blues guitarist, born August 7, 1944 in Orlando, Florida.  Died April 25, 2021.
Although he was primarily known as a guitar player, Freeman also played piano and electric organ, both in concert and on record.",[],[],0,"[{""title"": ""Recording Live At The Gator..."", ""year"": 2016, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Diggin' On Dylan"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Double Down"", ""year"": 2002, ""type"": ""release"", ""role"": ""Main""}]",Discogs
St Germain,74,https://www.discogs.com/artist/74-St-Germain,"'St Germain' is the stage name of [a=Ludovic Navarre] and based on the story of the Count of St. Germain, a mysterious and eccentric man from the 18th century who claimed to be several hundred years old.
",[],[],0,"[{""title"": ""Extra Cabin Baggage"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Tourist Travel Versions"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Sittin' Here"", ""year"": 2016, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The Yardbirds,262455,https://www.discogs.com/artist/262455-The-Yardbirds,"British rock band, formed in London in 1963. Noted for their exploration of blues, rhythm and blues, and rock music, the group consisted of Keith Relf on vocals and harmonica, Paul Samwell-Smith on bass, Chris Dreja on rhythm guitar and later bass when Samwell-Smith left the band, and Jim McCarty on drums. A defining characteristic of the band was its revolving lineup of lead guitarists, starting with [a1459091] in 1963, followed by [a17827] (1963-1965), [a49624] (1965-1966), and lastly, [a180585] (1966-1968).

Their approach to music was instrumental in pushing the boundaries of rock 'n' roll, notably influencing the development of hard rock and psychedelic rock genres. Known for their high-energy performances, they popularized the ""rave-up"" style, where a song builds in tempo and intensity, a technique that later found its way into heavy metal.

In 1992, they were inducted into the Rock and Roll Hall of Fame as performers, with the band continuing to tour under the leadership of Jim McCarty with a constantly evolving lineup.",[],[],0,"[{""title"": ""Psycho Daisies"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Ultimate Live At The BBC"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Best Of The Yardbirds"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Blues 'N' Trouble,1591107,https://www.discogs.com/artist/1591107-Blues-N-Trouble,"British blues band led by UK Blues singer and harmonica player [a1295341].

[b]Line-up, c.2016[/b]
Tim Elliott - vocals / harmonica
Sandy Tweeddale - guitar / vocals
Angus Rose - keyboards / guitar
Rod Kennard - bass
Andrew Samson - drums
",[],[],0,"[{""title"": ""Try Anything Twice"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Lost Deposit"", ""year"": 2005, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Devil\u2019s Tricks"", ""year"": 2003, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Elmer Snowden,669268,https://www.discogs.com/artist/669268-Elmer-Snowden,"American jazz banjoist, guitarist and bandleader, born October 9, 1900, Baltimore, Maryland, USA, died May 14, 1973, Philadelphia, Pennsylvania, USA.
He was the original bandleader of [a370233] and worked with [a145257] and [a758216].



",[],[],0,"[{""title"": ""Blues, Ballads, And Jumpin' Jazz - Vol. 2"", ""year"": 1990, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Film Soundtrack Special "", ""year"": 1969, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues & Ballads"", ""year"": 1960, ""type"": ""master"", ""role"": ""Main""}]",Discogs
John Murtaugh,304914,https://www.discogs.com/artist/304914-John-Murtaugh,"American saxophonist.
Born on 30 October 1927 in Minneapolis, MN, USA.
Died in 2017.",[],[],0,"[{""title"": ""Slinky / The Floater"", ""year"": 1971, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Blues Current"", ""year"": 1970, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Slinky / The Floater"", ""year"": null, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Automatic Blues Inc.,997327,https://www.discogs.com/artist/997327-The-Automatic-Blues-Inc,,[],[],0,"[{""title"": ""Rock 'N' Blues"", ""year"": 1970, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Sitar & Strings / Born On The Road: Easy Rider"", ""year"": 2014, ""type"": ""release"", ""role"": ""Appearance""}, {""title"": ""Hits For Young People Vol. 30"", ""year"": 1981, ""type"": ""master"", ""role"": ""TrackAppearance""}]",Discogs
Ray Bryant Trio,508384,https://www.discogs.com/artist/508384-Ray-Bryant-Trio,,[],[],0,"[{""title"": ""Con Alma & Little Susie"", ""year"": 2011, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Best Master Qualities"", ""year"": 2009, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Plays The Complete Little Susie"", ""year"": 2007, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Leroy Carr,307191,https://www.discogs.com/artist/307191-Leroy-Carr," American blues singer, songwriter and pianist who developed a laid-back, crooning technique and whose popularity and style influenced such artists as Nat King Cole and Ray Charles. He first became famous for ""How Long, How Long Blues"", his debut recording released by Vocalion Records in 1928.

Carr was among the most prolific and popular blues artists between 1928 and 1935. He recorded for Vocalion through to when he signed to Victor's Bluebird imprint, where he made his final recordings.

Leroy Carr died of nephritis shortly after his thirtieth birthday.

Count Basie and Jimmy Rushing recorded some of Carr's songs, and Basie's band shows the influence of Carr's piano style.

Carr's music has been recorded by a long list of artists, including Robert Johnson, Ray Charles, Big Bill Broonzy, Moon Mullican, Champion Jack Dupree, Lonnie Donegan, Long John Baldry, Memphis Slim, Barrelhouse Chuck and Eric Clapton

Born : March 27, 1905 in Nashville, Tennessee.
Died : April 29, 1935 in Indianapolis, Indiana.
",[],[],0,"[{""title"": ""When The Sun Goes Down 1934-1941"", ""year"": 2010, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""How Long How Long Blues [His Best 23 Songs]"", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Best Of Leroy Carr Vol.2 - Good Women Is All I Crave"", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Blues Company,324368,https://www.discogs.com/artist/324368-Blues-Company,,[],[],0,"[{""title"": ""United Nations Of Blues"", ""year"": 2023, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Songs With No Words"", ""year"": 2022, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Take The Stage"", ""year"": 2020, ""type"": ""master"", ""role"": ""Main""}]",Discogs
"Koerner, Ray & Glover",1231800,https://www.discogs.com/artist/1231800-Koerner-Ray-Glover,"Minneapolis, Minnesota, USA",[],[],0,"[{""title"": ""Live @ The 400 Bar"", ""year"": 2009, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues, Rags And Hollers & Lots More Blues, Rags And Hollers"", ""year"": 2004, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""One Foot In The Groove"", ""year"": 1996, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Everlast,76490,https://www.discogs.com/artist/76490-Everlast,"Californian rapper and blues singer, born August 18, 1969 in Valley Stream, New York. Formerly signed with Ice-T’s Rhyme $yndicate Records, later moving onto become a co-member of [a16763], now with successful solo career.",[],[],0,"[{""title"": ""Jump Around (25 Year Remix)"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Whitey Ford's House Of Pain"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Warporn Industries"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Eva Cassidy,150029,https://www.discogs.com/artist/150029-Eva-Cassidy,"Eva Cassidy (born February 2nd, 1963, in Washington, DC - died November 2nd, 1996, in Bowie, Maryland) was an American singer-songwriter.

She died of melanoma aged only 33.",[],[],0,"[{""title"": ""Walkin' After Midnight"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""I Can Only Be Me"", ""year"": 2023, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""30th Anniversary Songs Edition"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Mick Taylor,300117,https://www.discogs.com/artist/300117-Mick-Taylor,"English guitarist, best known as a member of [a=John Mayall & The Bluesbreakers] (1966–69) and [a=The Rolling Stones] (1969–74). Born 17 January 1949 in Welwyn Garden City, Hertfordshire, England, UK.
Father of [a=Chloe Rose Taylor] (with his then girlfriend Rose Millar).

[b]For the songwriter of the [a=Marianne Faithfull] song ""Cockleshells""/""Coquillages"" please use [a=Michael John Taylor] (with ANV, if needed)[/b].
",[],[],0,"[{""title"": ""Sway (Live At The Roxy Theatre, West Hollywood, CA March 4, 1990, First Set (Remastered 2022)) "", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Winter (Remastered 2022)"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Remember That Moon (Live At The Roxy Theatre, West Hollywood CA March 4th, 1990) [First Set] [Remastered 2022] - Single"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Keef Hartley,343087,https://www.discogs.com/artist/343087-Keef-Hartley,"Keef Hartley (born 8 April 1944, Preston, Lancashire, England - died 26 November 2011, Fulwood, Preston, Lancashire, England) was an English drummer and percussionist who played with some of the greatest British blues rock musicians. He replaced [a=Ringo Starr] as drummer for [a=Rory Storm & The Hurricanes]. His own band [a305976] was the first British band to play at the [l506397]. He retired from the music industry in the mid-1970's.",[],[],0,"[{""title"": ""The Best Of Keef Hartley"", ""year"": 1974, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Dance To The Music"", ""year"": 1973, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Lancashire Hustler"", ""year"": 1973, ""type"": ""master"", ""role"": ""Main""}]",Discogs
John McVie,273840,https://www.discogs.com/artist/273840-John-McVie,"John McVie (born 26 November 1945, Ealing, London, England) is an English bass guitarist, best known as a member of the rock bands [a299538] and [a47333]. He was married to fellow Fleetwood Mac member [a205020] (née [a304393]) from 1968 until their divorce in 1976.

John McVie whose surname was merged with that of [a273841] to form the name of the band, was inducted into the Rock and Roll Hall of Fame in 1998 as a member of Fleetwood Mac.",[],[],0,"[{""title"": ""Blues Giant"", ""year"": 1970, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Selections From 25 Years The Chain"", ""year"": 1993, ""type"": ""master"", ""role"": ""Producer""}, {""title"": ""25 Years - The Chain"", ""year"": 1992, ""type"": ""master"", ""role"": ""Producer""}]",Discogs
Dr. K's Blues Band,1227881,https://www.discogs.com/artist/1227881-Dr-Ks-Blues-Band,"Former [a=John Mayall & The Bluesbreakers] guitarist/bassist Geoff Krivit formed the short-lived blues and boogie group Doctor K's Blues Band with pianist Richard ""Dr. K"" Kay and vocalist/harmonica player Mick Hasse in 1967, also future Fairport Convention Ashley Hutching was briefly involved with this band. Although their self-titled album, released in 1968, showcased masterful interpretations of blues classics and included a memorable piano boogie, ""Crippled Clarence"". With poor promotion and sales, Richard Kay left in early 1969 followed by Peachy, and around May 1969 the line-up was: Krivit, Hasse, Rolt and drummer Jeff Allen,  Vickers was replaced by Jeff Ronger and then by Dave Hewitt and eventually the group disbanded in 1970. Most early members of Doctor K's Blues Band, including Krivit (who had shown great promise when he briefly replaced Eric Clapton in Mayall's Bluesbreakers), disappeared from the music scene. Drummer Eric Peachey briefly resurfaced as a member of Steve Hillage's early-'70s group Khan. Mick Haase (Haase being his real surname?) mantained the band name alive playing with them at least till 2010. Now they are still going with no original member involved.",[],[],0,"[{""title"": ""Dr. K's Blues Band"", ""year"": 1968, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Shake That Thing! The Blues In Britain 1963-1973"", ""year"": 2023, ""type"": ""release"", ""role"": ""TrackAppearance""}, {""title"": ""I Love To See You Strut (More 60s Mod, R&B, Brit Soul & Freakbeat Nuggets)"", ""year"": 2022, ""type"": ""master"", ""role"": ""TrackAppearance""}]",Discogs
Long John Baldry,326118,https://www.discogs.com/artist/326118-Long-John-Baldry,"Born: January 12, 1941, Haddon, Derbyshire, England
Died: July 21, 2005, Vancouver, British Columbia, Canada

An English-Canadian blues singer and, later in life, a voice actor. In the 1960s, he was one of the first British vocalists to sing the blues in clubs, and shared the stage with many British musicians including [a=The Rolling Stones] and [a=The Beatles]. Both [a=Rod Stewart] and [a=Elton John] appeared, before their stardom, in bands led by Baldry.  Baldry grew to 6 ft 7 in (2.01 m), resulting in the nickname ""Long John"".

",[],[],0,"[{""title"": ""Broadcasts 1964-68"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Best Of The Stony Plain Years"", ""year"": 2014, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Rockin' The Blues"", ""year"": 2010, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Hoochie Coochie Men,1146622,https://www.discogs.com/artist/1146622-The-Hoochie-Coochie-Men,"60s blues group led by Long John Baldry, not to be confused with the identically named [a=The Hoochie Coochie Men (2)]",[],[],0,"[{""title"": ""Long John's Blues"", ""year"": 1965, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Long John's Blues"", ""year"": 1964, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""You'll Be Mine"", ""year"": 1964, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Blind Lemon Jefferson,307195,https://www.discogs.com/artist/307195-Blind-Lemon-Jefferson,"American blues & gospel guitarist and singer/songwriter. He was one of the most popular blues singers of the 1920s and has been called the ""Father of the Texas Blues"".

Born: September 24, 1893 in Couchman, Texas, United States
Died: December 19, 1929 in Chicago, Illinois, United States

Due mainly to his high-pitched voice and the originality of his guitar playing, Jefferson's performances were distinctive. His recordings sold well, but he was not a strong influence on younger blues singers of his generation, who could not imitate him as easily as they could other commercially successful artists. Later blues and rock and roll musicians, however, did attempt to imitate both his songs and his musical style.

The Rock and Roll Hall of Fame selected Jefferson's 1927 recording of ""Matchbox Blues"" as one of the 500 songs that shaped rock and roll. Jefferson was among the inaugural class of blues musicians inducted into the Blues Hall of Fame in 1980. 
",[],[],0,"[{""title"": ""Complete releases 1926-29"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Bad Luck Blues"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Dry Southern Blues - 1925-1929 Recordings"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Waterboys,125174,https://www.discogs.com/artist/125174-The-Waterboys,Scottish folk rock band formed in 1983 by Mike Scott.,[],[],0,"[{""title"": ""1985"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""This Is The Sea"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Mr. Yeats: The Demos"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Little Milton,294304,https://www.discogs.com/artist/294304-Little-Milton,"R&b singer, guitarist and songwriter, born 7 September 1934 in Inverness, Mississippi, died 4 August 2005 in Memphis,  Tennessee.

Little Milton had a career that spanned from the mid-1950s up until shortly before his death in 2005, recording for labels such as [l=Sun Record Company], [l=Chess], [l=Stax] and [l=Malaco Records].

He legally dropped ""James"" as a first name after learning of a half-brother with the same name.
",[],[],0,"[{""title"": ""Best Of Little Milton"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Long Distance Operator (1953-1962 Sun, Meteor, Bobbin, & Checker Sides)"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Meteor and Bobbin Recordings 1957-1960"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
After Blues,705574,https://www.discogs.com/artist/705574-After-Blues,,[],[],0,"[{""title"": ""Prosz\u0119 Bardzo"", ""year"": 2013, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Zobacz Jak Pi\u0119knie"", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Ju\u017c Nie K\u0142am"", ""year"": 1994, ""type"": ""master"", ""role"": ""Main""}]",Discogs
